2016-10-06,22:29:07,in,117,"Alright, I've swallowed my pride... The windows phone's been decommissioned. How'd the symposium/workshop go today?",0.112861,0.059553,0.230281,0.323289,0.304111,0.0,0.0,0.0,0.004253,0.15297,0.06728,0.084001,0.577017
2016-10-06,22:38:06,out,21,Good. Can I call you?,0.026118,0.010614,0.030934,0.830164,0.073861,0.0,0.0,0.0,0.391547,0.290335,0.473264,0.74262,0.750603
2016-10-06,22:41:38,in,93,I think so - I'm not 100% sure my plan applies yet so I don't know how many minutes I'll have,0.088815,0.053487,0.171152,0.045502,0.326219,0.0,0.0,0.293422,0.01518,0.309816,0.011742,0.857096,0.040969
2016-10-06,22:42:27,out,50,We could skype/google video chat if that is better,0.074838,0.013325,0.019483,0.346713,0.149566,0.735673,0.0,0.822231,0.124944,0.45077,0.697617,0.568179,0.85613
2016-10-06,22:43:06,in,49,It's okay - I should test out the calling anyways,0.078857,0.079581,0.269837,0.094294,0.314257,0.0,0.0,0.0,0.479656,0.785089,0.015031,0.454695,0.609771
2016-10-07,11:05:50,out,32,Hey poster sail ends at 6 right?,0.119865,0.062686,0.068291,0.270616,0.132083,0.0,0.0,0.0,0.817781,0.373775,0.728165,0.794433,0.331409
2016-10-07,11:23:16,in,15,Ends at 5 today,0.082679,0.028811,0.182153,0.329033,0.45173,0.0,0.0,0.0,0.158262,0.275387,0.520164,0.607286,0.227672
2016-10-07,11:31:51,in,56,Anything specific that you'd like me to pick up for you?,0.086521,0.051003,0.050201,0.110099,0.021818,0.944551,0.0,0.91168,0.583127,0.729653,0.944159,0.934204,0.713295
2016-10-07,11:37:01,out,8,Shoot...,0.931034,0.0,0.931034,0.0,0.0,0.0,0.0,0.0,0.294506,0.274434,0.54332,0.599483,0.292906
2016-10-07,11:37:59,out,87,"A large world map, with details so children would be able to find where they are from",0.04253,0.027851,0.031636,0.286142,0.076283,0.0,0.0,0.0,0.937099,0.706297,0.548726,0.957586,0.594726
2016-10-07,11:42:45,in,50,Alright - stylish or standard (or doesn't matter)?,0.082158,0.037512,0.032642,0.083606,0.121871,0.358523,0.0,0.990161,0.623249,0.269129,0.580941,0.531076,0.440249
2016-10-07,12:11:34,out,16,Standard I think,0.132766,0.097741,0.073146,0.083599,0.23136,0.967163,0.0,0.0,0.400971,0.240746,0.423786,0.546284,0.291983
2016-10-08,12:02:47,out,20,When does psc start?,0.099542,0.030208,0.310155,0.272434,0.106081,0.0,0.0,0.0,0.117981,0.217832,0.360316,0.292812,0.385967
2016-10-08,12:03:48,in,48,I think 12 normally... I won't be there til 1ish,0.098327,0.298556,0.426929,0.135656,0.094929,0.857009,0.0,0.0,0.002688,0.088786,0.022884,0.550413,0.011142
2016-10-08,12:09:19,out,14,Ahhh tisk tisk,0.01416,0.009115,0.294105,0.405712,0.017412,0.0,0.0,0.0,0.2654,0.274435,0.54333,0.599484,0.29258
2016-10-08,12:14:53,in,54,You can't tisk me if you didn't even know when it was!,0.106963,0.048966,0.071925,0.158252,0.452155,0.842108,0.0,0.75152,0.012141,0.526906,0.34483,0.653865,0.301227
2016-10-08,12:17:31,out,42,...ya I won't be there till one either lol,0.071056,0.0165,0.231509,0.535208,0.207056,0.0,0.0,0.0,0.010606,0.401776,0.0473,0.588632,0.346527
2016-10-09,11:52:02,out,153,"Easy: when and why to use git, getting started, and basic use cases. Hard: how to use git-best practices, maintaining trees, and continues integration.",0.040028,0.031373,0.027091,0.484811,0.090186,0.0,0.0,0.0,0.025484,0.188012,0.588032,0.107787,0.675948
2016-10-09,11:52:17,out,20,How does that sound?,0.0,0.0,0.0,0.880435,0.0,0.0,0.0,0.0,0.568988,0.236809,0.493807,0.602896,0.506115
2016-10-09,11:52:32,out,30,Also Sunday has been confirmed,0.003109,0.006645,0.030566,0.547661,0.03006,0.970179,0.0,0.0,0.404757,0.289741,0.498724,0.590745,0.169349
2016-10-10,23:45:50,out,47,Are you today's date? Because you are 10/10 lol,0.029015,0.029084,0.059869,0.764755,0.09398,0.0,0.0,0.0,0.356461,0.35714,0.824791,0.707352,0.61451
2016-10-10,23:53:45,in,21,lmao ðŸ˜‰ *finger guns*,0.046338,0.348894,0.170578,0.439251,0.012992,0.0,0.0,0.0,0.370026,0.27462,0.540604,0.59866,0.39288
2016-10-11,0:19:55,in,49,Made it back. Also are you French? Cause Ma*damn*,0.490494,0.08029,0.214528,0.065527,0.339778,0.0,0.0,0.0,0.617176,0.755202,0.769199,0.88665,0.339756
2016-10-11,15:33:31,in,59,Hey - fyi game tonight doesn't start 'til 9 for some reason,0.051104,0.072316,0.020455,0.335697,0.079478,0.0,0.0,0.786991,0.046318,0.320515,0.562777,0.457911,0.731962
2016-10-11,16:04:42,out,18,:( that is so late,0.110496,0.034719,0.075805,0.011391,0.94151,0.0,0.0,0.0,0.07731,0.33153,0.567482,0.607816,0.318935
2016-10-11,16:08:11,in,44,"Yeah :/... It's at a different school, too",0.619098,0.053745,0.152685,0.066727,0.322637,0.0,0.0,0.0,0.155387,0.490344,0.367422,0.762243,0.547887
2016-10-11,16:11:22,out,37,Do you still want to do git together?,0.158436,0.127388,0.090895,0.16796,0.376557,0.0,0.0,0.0,0.006163,0.415236,0.365901,0.577704,0.483982
2016-10-11,16:16:45,in,39,Sure - we'll have time before it starts,0.107734,0.025403,0.135993,0.390146,0.166425,0.0,0.92125,0.0,0.0632,0.784098,0.146454,0.751898,0.896614
2016-10-11,16:17:17,out,38,Ok I am leaving now so anytime after 5,0.089862,0.146226,0.238042,0.059517,0.285306,0.0,0.0,0.856622,0.004643,0.348288,0.182403,0.77436,0.033414
2016-10-11,16:22:38,in,119,Alright. I'm still in class so my car is still in your spot - sorry. Would you like to work at school or at your place?,0.186501,0.078138,0.296846,0.037026,0.320892,0.0,0.0,0.93143,0.004278,0.406111,0.910525,0.707633,0.590522
2016-10-11,16:28:05,out,24,My place of that is cool,0.027349,0.025141,0.005815,0.902447,0.026119,0.0,0.0,0.0,0.969791,0.329096,0.779128,0.470487,0.588167
2016-10-11,16:28:07,out,10,No worries,0.088473,0.074744,0.091248,0.179551,0.148831,0.0,0.0,0.0,0.25845,0.274437,0.54332,0.59948,0.294641
2016-10-11,16:50:56,in,26,OK - I'll be over around 6,0.124063,0.053375,0.182147,0.228786,0.145277,0.0,0.0,0.946222,0.759052,0.354064,0.608868,0.734306,0.238465
2016-10-11,17:52:04,in,24,Have you had dinner yet?,0.052187,0.121623,0.082959,0.335514,0.073471,0.0,0.0,0.0,0.136737,0.492605,0.560669,0.770605,0.773772
2016-10-11,17:52:17,out,2,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286025,0.274434,0.543325,0.599483,0.291319
2016-10-11,17:52:37,out,32,I can make something if you want,0.133194,0.065864,0.158218,0.288677,0.224107,0.801827,0.0,0.91961,0.454481,0.460001,0.25568,0.723868,0.297101
2016-10-11,17:58:44,in,114,Sure - I could also pick stuff up from Safeway if u need ingredients/would prefer something quick (chicken or w/e),0.035262,0.054226,0.085714,0.171461,0.160726,0.0,0.0,0.804675,0.826221,0.441013,0.254946,0.967097,0.476111
2016-10-11,18:15:57,out,81,I could make pasta but if y u don't feel like that then you can pick something up,0.179371,0.116606,0.129069,0.230603,0.228458,0.743104,0.0,0.873263,0.231571,0.585727,0.02391,0.810032,0.377088
2016-10-13,18:30:18,out,4,Lab?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288758,0.274434,0.543324,0.599483,0.29095
2016-10-13,18:30:43,in,17,"Yep, usual spot",0.025526,0.101457,0.074294,0.28646,0.134121,0.417844,0.0,0.946222,0.337957,0.291157,0.553553,0.617964,0.383184
2016-10-16,16:59:00,out,70,"Hey I found green tights, would you like me to pick them up for you?",0.104766,0.109196,0.03594,0.200074,0.030166,0.882284,0.0,0.291123,0.680192,0.996695,0.98458,0.999476,0.864122
2016-10-16,21:32:54,out,25,How did your homework go?,0.345808,0.166552,0.623705,0.047281,0.122724,0.0,0.0,0.0,5.13E-4,0.559059,0.587935,0.593423,0.827118
2016-10-16,21:41:20,in,114,Pretty well - though I ran into one really difficult question that I'm still working on. How was costume shopping?,0.089478,0.048144,0.298458,0.220783,0.502778,0.946272,0.0,0.911392,0.029073,0.016094,0.106599,0.71356,0.032769
2016-10-16,21:47:33,out,91,"It was good, though I haven't done any work yet :/ but I feel more ready for Halloween ðŸ‘»",0.032447,0.002958,0.358258,0.483337,0.21282,0.0,0.0,0.775166,0.038443,0.619987,4.16E-4,0.611594,0.209009
2016-10-16,21:50:19,out,28,What class are you stuck on?,0.176024,0.148784,0.443845,0.004512,0.549749,0.0,0.0,0.0,0.087555,0.564058,0.910935,0.459544,0.429845
2016-10-16,21:52:27,in,71,Well - priorities and such. Did you find anything else for your outfit?,0.094387,0.136213,0.03229,0.092277,0.205448,0.908592,0.0,0.966403,0.323045,0.362385,0.95696,0.916134,0.573029
2016-10-16,21:52:45,in,3,491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-16,21:59:19,out,58,"Yep! But I didn't buy it, I will have to go back I guess",0.007524,0.008338,0.083308,0.323569,0.552577,0.0,0.0,0.616216,0.014148,0.349178,5.2E-4,0.824711,0.48361
2016-10-16,21:59:32,out,24,Are you still at school?,0.197267,0.149653,0.296482,0.083859,0.519942,0.0,0.0,0.0,0.038376,0.527258,0.719624,0.678653,0.448572
2016-10-16,22:02:39,in,50,Neat - what is it? And nope I came home for supper,0.316092,0.120335,0.226125,0.135707,0.302786,0.0,0.0,0.0,0.258236,0.898788,0.411075,0.829424,0.888146
2016-10-16,22:23:24,out,44,"That's good, I found a tights thing for me",0.034201,0.015092,0.090449,0.762305,0.074659,0.901894,0.0,0.0,0.620281,0.489275,0.56272,0.959949,0.445735
2016-10-16,22:45:44,out,26,May I call you before bed?,0.122574,0.066535,0.223868,0.190372,0.142524,0.0,0.0,0.946222,0.070994,0.637259,0.42581,0.883949,0.709647
2016-10-16,22:47:45,in,3,Yep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304615,0.274608,0.543053,0.599873,0.326727
2016-10-18,9:05:40,out,23,Hey I didn't go to work,0.075113,0.039196,0.091432,0.216612,0.161363,0.0,0.0,0.0,2.37E-4,0.381592,0.380739,0.688313,0.734333
2016-10-18,9:05:56,out,41,Left a parking pass in my mailbox for you,0.241418,0.095295,0.081588,0.054673,0.428399,0.0,0.0,0.0,0.032448,0.508763,0.786262,0.368636,0.940703
2016-10-18,9:06:37,out,86,Hoyer sent us an email that if we don't respond to be 1 we are kicked out of regionals,0.200525,0.136994,0.068319,0.053894,0.117508,0.43808,0.0,0.0,0.568224,0.994124,0.729692,0.862832,0.759751
2016-10-18,10:33:47,in,14,Okay thank you,0.0,0.0,0.0,0.880435,0.0,0.0,0.0,0.0,0.366639,0.277354,0.550173,0.602716,0.463264
2016-10-18,13:29:33,out,22,How is your day going?,0.11948,0.049946,0.211902,0.294337,0.362879,0.0,0.0,0.0,0.005824,0.494907,0.840691,0.500403,0.70063
2016-10-18,13:35:43,in,160,Good - just got out of meeting with rei and other dude. He seems like he's put a lot of time into understanding swifft luckily. Have you been productive so far?,0.060723,0.012637,0.078904,0.709668,0.168846,0.611644,0.0,0.990808,0.621342,0.205227,0.253963,0.664944,0.115399
2016-10-18,13:37:30,out,61,"Ya, I feel like I have done a lot but I am still not done 1",0.071308,0.043154,0.276654,0.336079,0.41267,0.0,0.0,0.291123,0.11897,0.205558,1.95E-4,0.557786,0.012844
2016-10-18,13:39:30,in,44,That's good - what are you still working on?,0.105984,0.07292,0.13404,0.455347,0.210629,0.0,0.0,0.0,0.284391,0.805299,0.83089,0.707689,0.850956
2016-10-18,13:43:21,out,16,The writing part,0.04411,0.023279,0.168446,0.294797,0.191603,0.417844,0.0,0.0,0.677723,0.281792,0.494638,0.573819,0.337309
2016-10-18,16:43:08,out,34,Does your class start or end at 5?,0.195042,0.10031,0.258387,0.164342,0.289719,0.0,0.0,0.88939,0.089076,0.402745,0.419338,0.205205,0.512459
2016-10-18,16:53:20,in,10,Just ended,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998976,0.178546,0.270866,0.491554,0.591034,0.199439
2016-10-18,16:53:51,out,44,Wanna come over and make dinner before game?,0.172894,0.252647,0.070485,0.260622,0.18319,0.0,0.0,0.0,0.117675,0.685538,0.80465,0.801846,0.826302
2016-10-18,16:54:37,in,73,"Sure, sounds good. Are you almost finished everything you needed to do?",0.06013,0.023693,0.093084,0.685062,0.143615,0.0,0.0,0.0,0.320337,0.915543,0.699332,0.992021,0.901132
2016-10-18,16:54:54,out,3,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306457,0.274519,0.543499,0.5996,0.332275
2016-10-18,16:57:09,in,31,Alright - are you already home?,0.117328,0.088198,0.152047,0.161244,0.360567,0.0,0.0,0.0,0.082317,0.653657,0.663624,0.836303,0.648141
2016-10-18,16:57:31,out,3,Yep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304615,0.274608,0.543053,0.599873,0.326727
2016-10-18,17:06:08,in,28,Okay - I'll be over in a bit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.605156,0.19352,0.394157,0.76764,0.067066
2016-10-18,17:08:26,out,2,Ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301807,0.274436,0.543309,0.599486,0.298133
2016-10-19,15:04:44,in,71,Just picked up the tickets. They said they'll email you the movie stuff,0.137063,0.112366,0.10596,0.191671,0.243848,0.0,0.0,0.959646,0.428393,0.306309,0.368823,0.646499,0.786598
2016-10-19,15:07:31,out,12,Ok thank you,0.02324,0.014781,0.015323,0.52848,0.01796,0.0,0.0,0.0,0.432243,0.282984,0.558636,0.608144,0.558067
2016-10-21,10:44:27,out,14,How did it go?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010066,0.486752,0.375119,0.687079,0.882918
2016-10-21,10:49:15,in,4,ezpz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068939,0.145665,0.270129,0.461938,1.14E-4
2016-10-21,10:49:50,out,19,ðŸ˜Šyou are so clever,0.001158,0.018637,0.016115,0.803923,0.032956,0.0,0.0,0.0,0.379225,0.285868,0.596405,0.637462,0.228761
2016-10-21,10:57:37,in,127,Lol nah - he reused a bunch of questions from practice and assignments. Did you get your research stuff turned in this morning?,0.242237,0.140079,0.095815,0.538018,0.06941,0.0,0.0,0.0,0.39789,0.979258,0.446115,0.787765,0.327853
2016-10-21,11:03:06,out,56,I did it last night. Did you? What time did you go home?,0.196076,0.130444,0.468855,0.084029,0.379688,0.0,0.0,0.0,4.3E-5,0.762973,0.40814,0.9195,0.978369
2016-10-21,11:06:56,in,64,That's good. Gonna hand it in now. I got home 12:45ish yesterday,0.038586,0.029273,0.073198,0.735631,0.147678,0.0,0.0,0.0,7.57E-4,0.727364,0.003055,0.805988,0.488642
2016-10-24,18:29:01,in,42,Hey sorry I missed your call - was driving,0.072283,0.028958,0.39638,0.010567,0.453655,0.0,0.0,0.0,0.032999,0.421612,0.904634,0.86225,0.848195
2016-10-24,18:34:21,in,45,Are you gonna be working on research tonight?,0.098108,0.006924,0.558922,0.237148,0.149521,0.0,0.0,0.0,0.445562,0.734501,0.872791,0.749424,0.360507
2016-10-24,18:34:31,out,3,Yep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304615,0.274608,0.543053,0.599873,0.326727
2016-10-24,18:37:58,in,47,Alright - good luck. Sorry I'm slacking tonight,0.014172,0.014395,0.180203,0.5186,0.221995,0.0,0.0,0.991679,0.021353,0.139048,0.498326,0.6187,0.307965
2016-10-24,19:19:39,out,54,No worries - as long as you are doing something fun :P,0.015195,0.007431,0.029399,0.798189,0.066449,0.955445,0.0,0.856622,0.050361,0.689159,0.863718,0.813271,0.662177
2016-10-24,19:36:01,in,25,Deal. Don't work too hard,0.037492,0.03083,0.293329,0.021578,0.790888,0.0,0.0,0.0,0.001471,0.140375,0.377865,0.580721,0.143393
2016-10-24,22:50:27,in,68,Hope you had a productive evening. I love you - have a good night :),0.001861,0.00226,0.008018,0.948991,0.013859,0.77494,0.0,0.959646,0.05137,0.397915,0.717657,0.931143,0.658744
2016-10-24,23:18:40,out,39,I love you :) - Erin is in for Edmonton,0.010795,0.00369,0.005178,0.897908,0.010462,0.0,0.0,0.0,0.550036,0.421053,0.90316,0.84599,0.446343
2016-10-24,23:21:31,in,17,Nice! I'm excited,0.001459,5.88E-4,0.001016,0.995016,0.001042,0.0,0.0,0.0,0.110538,0.274358,0.550736,0.60475,0.167608
2016-10-25,9:08:08,out,16,Drive safe today,0.099507,0.014984,0.129421,0.169051,0.0285,0.955445,0.0,0.0,0.06997,0.277301,0.536701,0.601983,0.498914
2016-10-25,18:58:07,out,39,Are you at school/ have you had dinner?,0.110808,0.177392,0.125741,0.378917,0.085757,0.0,0.0,0.0,0.068084,0.784054,0.92948,0.913426,0.875783
2016-10-25,18:59:53,in,59,Yep I'm at school. Just had a snack - I'm not overly hungry,0.0079,0.041863,0.07463,0.433977,0.317833,0.0,0.0,0.966403,0.047532,0.054785,0.125313,0.589856,9.98E-4
2016-10-25,19:03:53,out,15,Underly hungry?,0.105373,0.085815,0.097789,0.114395,0.137917,0.0,0.0,0.0,0.118137,0.271288,0.51518,0.593781,0.069951
2016-10-25,19:10:32,in,21,More betweenly hungry,0.6242,0.001935,0.304899,0.047829,0.244297,0.0,0.0,0.0,0.117078,0.240524,0.408265,0.559632,0.002831
2016-10-25,19:10:56,in,20,Have you had dinner?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153965,0.342148,0.63484,0.681729,0.745094
2016-10-25,19:11:41,out,2,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286025,0.274434,0.543325,0.599483,0.291319
2016-10-25,19:12:01,out,18,When is the thing?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583228,0.227597,0.448985,0.343594,0.416346
2016-10-25,19:12:27,in,16,9:00 at ae cross,0.028877,0.036387,0.160383,0.068372,0.137711,0.0,0.0,0.0,0.246024,0.272781,0.521893,0.599641,0.348621
2016-10-25,19:13:11,out,16,Are you working?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337811,0.329956,0.623562,0.610927,0.417004
2016-10-25,19:14:01,in,32,Nah just doing practice problems,0.130397,0.202153,0.130953,0.102829,0.463864,0.0,0.0,0.968123,0.058943,0.425143,0.32476,0.542494,0.360737
2016-10-25,19:14:53,out,18,Doctor who before?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518949,0.288518,0.513402,0.61345,0.287535